tour,code_departement,departement,code_nuance,nuance,voix
1,81,TARN,EXG,Extrême gauche,5900
1,81,TARN,FN,Front national,6709
1,81,TARN,MAJ,Majorité présidentielle,13655
1,81,TARN,MPF,Mouvement pour la France,1664
1,81,TARN,RDG,Radical de gauche,6330
1,81,TARN,REG,Régionaliste,454
1,81,TARN,SOC,Socialiste,49961
1,81,TARN,UDFD,UDF-Mouvement Démocrate,10551
1,81,TARN,UMP,Union pour un Mouvement Populaire,51486
1,81,TARN,VEC,Les Verts,3392
1,81,TARN,abstentions,abstentions,90617
1,81,TARN,blancs_nuls,blancs_nuls,4586
1,82,TARN ET GARONNE,COM,Communiste,3147
1,82,TARN ET GARONNE,CPNT,Chasse Pêche Nature Traditions,2835
1,82,TARN ET GARONNE,DIV,Divers,1039
1,82,TARN ET GARONNE,DVD,Divers droite,237
1,82,TARN ET GARONNE,DVG,Divers gauche,0
1,82,TARN ET GARONNE,ECO,Ecologiste,498
1,82,TARN ET GARONNE,EXD,Extrême droite,666
1,82,TARN ET GARONNE,EXG,Extrême gauche,4157
1,82,TARN ET GARONNE,FN,Front national,5032
1,82,TARN ET GARONNE,MAJ,Majorité présidentielle,0
1,82,TARN ET GARONNE,MPF,Mouvement pour la France,1207
1,82,TARN ET GARONNE,RDG,Radical de gauche,15458
1,82,TARN ET GARONNE,REG,Régionaliste,181
1,82,TARN ET GARONNE,SOC,Socialiste,16635
1,82,TARN ET GARONNE,UDFD,UDF-Mouvement Démocrate,9036
1,82,TARN ET GARONNE,UMP,Union pour un Mouvement Populaire,42323
1,82,TARN ET GARONNE,VEC,Les Verts,3897
1,82,TARN ET GARONNE,abstentions,abstentions,57428
1,82,TARN ET GARONNE,blancs_nuls,blancs_nuls,2671
1,83,VAR,COM,Communiste,14517
1,83,VAR,CPNT,Chasse Pêche Nature Traditions,4696
1,83,VAR,DIV,Divers,3078
1,83,VAR,DVD,Divers droite,12854
1,83,VAR,DVG,Divers gauche,6996
1,83,VAR,ECO,Ecologiste,5925
1,83,VAR,EXD,Extrême droite,3050
1,83,VAR,EXG,Extrême gauche,10688
1,83,VAR,FN,Front national,29027
1,83,VAR,MAJ,Majorité présidentielle,500
1,83,VAR,MPF,Mouvement pour la France,6154
1,83,VAR,RDG,Radical de gauche,8042
1,83,VAR,REG,Régionaliste,178
1,83,VAR,SOC,Socialiste,56116
1,83,VAR,UDFD,UDF-Mouvement Démocrate,30576
1,83,VAR,UMP,Union pour un Mouvement Populaire,217293
1,83,VAR,VEC,Les Verts,7079
1,83,VAR,abstentions,abstentions,297209
1,83,VAR,blancs_nuls,blancs_nuls,6601
1,84,VAUCLUSE,COM,Communiste,8670
1,84,VAUCLUSE,CPNT,Chasse Pêche Nature Traditions,2989
1,84,VAUCLUSE,DIV,Divers,2618
1,84,VAUCLUSE,DVD,Divers droite,10511
1,84,VAUCLUSE,DVG,Divers gauche,0
1,84,VAUCLUSE,ECO,Ecologiste,1724
1,84,VAUCLUSE,EXD,Extrême droite,1384
1,84,VAUCLUSE,EXG,Extrême gauche,7572
1,84,VAUCLUSE,FN,Front national,14951
1,84,VAUCLUSE,MAJ,Majorité présidentielle,0
1,84,VAUCLUSE,MPF,Mouvement pour la France,14146
1,84,VAUCLUSE,RDG,Radical de gauche,0
1,84,VAUCLUSE,REG,Régionaliste,363
1,84,VAUCLUSE,SOC,Socialiste,47302
1,84,VAUCLUSE,UDFD,UDF-Mouvement Démocrate,14939
1,84,VAUCLUSE,UMP,Union pour un Mouvement Populaire,93564
1,84,VAUCLUSE,VEC,Les Verts,4432
1,84,VAUCLUSE,abstentions,abstentions,143281
1,84,VAUCLUSE,blancs_nuls,blancs_nuls,4015
1,85,VENDEE,COM,Communiste,4552
1,85,VENDEE,CPNT,Chasse Pêche Nature Traditions,5660
1,85,VENDEE,DIV,Divers,2053
1,85,VENDEE,DVD,Divers droite,45363
1,85,VENDEE,DVG,Divers gauche,0
1,85,VENDEE,ECO,Ecologiste,2735
1,85,VENDEE,EXD,Extrême droite,1899
1,85,VENDEE,EXG,Extrême gauche,6494
1,85,VENDEE,FN,Front national,6631
1,85,VENDEE,MAJ,Majorité présidentielle,17761
1,85,VENDEE,MPF,Mouvement pour la France,34458
1,85,VENDEE,RDG,Radical de gauche,4495
1,85,VENDEE,REG,Régionaliste,0
1,85,VENDEE,SOC,Socialiste,59813
1,85,VENDEE,UDFD,UDF-Mouvement Démocrate,20656
1,85,VENDEE,UMP,Union pour un Mouvement Populaire,60782
1,85,VENDEE,VEC,Les Verts,11659
1,85,VENDEE,abstentions,abstentions,173417
1,85,VENDEE,blancs_nuls,blancs_nuls,7419
1,86,VIENNE,COM,Communiste,7009
1,86,VIENNE,CPNT,Chasse Pêche Nature Traditions,2631
1,86,VIENNE,DIV,Divers,1707
1,86,VIENNE,DVD,Divers droite,3667
1,86,VIENNE,DVG,Divers gauche,618
1,86,VIENNE,ECO,Ecologiste,1899
1,86,VIENNE,EXD,Extrême droite,254
1,86,VIENNE,EXG,Extrême gauche,7110
1,86,VIENNE,FN,Front national,5545
1,86,VIENNE,MAJ,Majorité présidentielle,20237
1,86,VIENNE,MPF,Mouvement pour la France,3736
1,86,VIENNE,RDG,Radical de gauche,0
1,86,VIENNE,REG,Régionaliste,0
1,86,VIENNE,SOC,Socialiste,62146
1,86,VIENNE,UDFD,UDF-Mouvement Démocrate,7361
1,86,VIENNE,UMP,Union pour un Mouvement Populaire,52437
1,86,VIENNE,VEC,Les Verts,7258
1,86,VIENNE,abstentions,abstentions,111686
1,86,VIENNE,blancs_nuls,blancs_nuls,4685
1,87,HAUTE VIENNE,COM,Communiste,3966
1,87,HAUTE VIENNE,CPNT,Chasse Pêche Nature Traditions,1423
1,87,HAUTE VIENNE,DIV,Divers,768
1,87,HAUTE VIENNE,DVD,Divers droite,506
1,87,HAUTE VIENNE,DVG,Divers gauche,9502
1,87,HAUTE VIENNE,ECO,Ecologiste,1380
1,87,HAUTE VIENNE,EXD,Extrême droite,473
1,87,HAUTE VIENNE,EXG,Extrême gauche,7725
1,87,HAUTE VIENNE,FN,Front national,4829
1,87,HAUTE VIENNE,MAJ,Majorité présidentielle,646
1,87,HAUTE VIENNE,MPF,Mouvement pour la France,2036
1,87,HAUTE VIENNE,RDG,Radical de gauche,0
1,87,HAUTE VIENNE,REG,Régionaliste,473
1,87,HAUTE VIENNE,SOC,Socialiste,72650
1,87,HAUTE VIENNE,UDFD,UDF-Mouvement Démocrate,9525
1,87,HAUTE VIENNE,UMP,Union pour un Mouvement Populaire,56629
1,87,HAUTE VIENNE,VEC,Les Verts,3527
1,87,HAUTE VIENNE,abstentions,abstentions,85997
1,87,HAUTE VIENNE,blancs_nuls,blancs_nuls,4504
1,88,VOSGES,COM,Communiste,1403
1,88,VOSGES,CPNT,Chasse Pêche Nature Traditions,0
1,88,VOSGES,DIV,Divers,2053
1,88,VOSGES,DVD,Divers droite,756
1,88,VOSGES,DVG,Divers gauche,2695
1,88,VOSGES,ECO,Ecologiste,1110
1,88,VOSGES,EXD,Extrême droite,1109
1,88,VOSGES,EXG,Extrême gauche,8469
1,88,VOSGES,FN,Front national,10397
1,88,VOSGES,MAJ,Majorité présidentielle,0
1,88,VOSGES,MPF,Mouvement pour la France,1119
1,88,VOSGES,RDG,Radical de gauche,0
1,88,VOSGES,REG,Régionaliste,0
1,88,VOSGES,SOC,Socialiste,41991
1,88,VOSGES,UDFD,UDF-Mouvement Démocrate,11460
1,88,VOSGES,UMP,Union pour un Mouvement Populaire,84453
1,88,VOSGES,VEC,Les Verts,1944
1,88,VOSGES,abstentions,abstentions,116281
1,88,VOSGES,blancs_nuls,blancs_nuls,4278
1,89,YONNE,COM,Communiste,1526
1,89,YONNE,CPNT,Chasse Pêche Nature Traditions,2393
1,89,YONNE,DIV,Divers,1234
1,89,YONNE,DVD,Divers droite,7883
1,89,YONNE,DVG,Divers gauche,613
1,89,YONNE,ECO,Ecologiste,0
1,89,YONNE,EXD,Extrême droite,0
1,89,YONNE,EXG,Extrême gauche,8378
1,89,YONNE,FN,Front national,9268
1,89,YONNE,MAJ,Majorité présidentielle,0
1,89,YONNE,MPF,Mouvement pour la France,2086
1,89,YONNE,RDG,Radical de gauche,11396
1,89,YONNE,REG,Régionaliste,0
1,89,YONNE,SOC,Socialiste,22634
1,89,YONNE,UDFD,UDF-Mouvement Démocrate,13280
1,89,YONNE,UMP,Union pour un Mouvement Populaire,57791
1,89,YONNE,VEC,Les Verts,4614
1,89,YONNE,abstentions,abstentions,99865
1,89,YONNE,blancs_nuls,blancs_nuls,3271
1,90,TERRITOIRE DE BELFORT,COM,Communiste,946
1,90,TERRITOIRE DE BELFORT,CPNT,Chasse Pêche Nature Traditions,0
1,90,TERRITOIRE DE BELFORT,DIV,Divers,787
1,90,TERRITOIRE DE BELFORT,DVD,Divers droite,0
1,90,TERRITOIRE DE BELFORT,DVG,Divers gauche,7467
1,90,TERRITOIRE DE BELFORT,ECO,Ecologiste,464
1,90,TERRITOIRE DE BELFORT,EXD,Extrême droite,368
1,90,TERRITOIRE DE BELFORT,EXG,Extrême gauche,2245
1,90,TERRITOIRE DE BELFORT,FN,Front national,2785
1,90,TERRITOIRE DE BELFORT,MAJ,Majorité présidentielle,0
1,90,TERRITOIRE DE BELFORT,MPF,Mouvement pour la France,552
1,90,TERRITOIRE DE BELFORT,RDG,Radical de gauche,0
1,90,TERRITOIRE DE BELFORT,REG,Régionaliste,0
1,90,TERRITOIRE DE BELFORT,SOC,Socialiste,8829
1,90,TERRITOIRE DE BELFORT,UDFD,UDF-Mouvement Démocrate,3673
1,90,TERRITOIRE DE BELFORT,UMP,Union pour un Mouvement Populaire,26424
1,90,TERRITOIRE DE BELFORT,VEC,Les Verts,2243
1,90,TERRITOIRE DE BELFORT,abstentions,abstentions,36172
1,90,TERRITOIRE DE BELFORT,blancs_nuls,blancs_nuls,1277
1,91,ESSONNE,COM,Communiste,17019
1,91,ESSONNE,CPNT,Chasse Pêche Nature Traditions,0
1,91,ESSONNE,DIV,Divers,2825
1,91,ESSONNE,DVD,Divers droite,26051
1,91,ESSONNE,DVG,Divers gauche,3052
1,91,ESSONNE,ECO,Ecologiste,3975
1,91,ESSONNE,EXD,Extrême droite,1732
1,91,ESSONNE,EXG,Extrême gauche,14841
1,91,ESSONNE,FN,Front national,15961
1,91,ESSONNE,MAJ,Majorité présidentielle,0
1,91,ESSONNE,MPF,Mouvement pour la France,3819
1,91,ESSONNE,RDG,Radical de gauche,187
1,91,ESSONNE,REG,Régionaliste,0
1,91,ESSONNE,SOC,Socialiste,123662
1,91,ESSONNE,UDFD,UDF-Mouvement Démocrate,44720
1,91,ESSONNE,UMP,Union pour un Mouvement Populaire,179393
1,91,ESSONNE,VEC,Les Verts,15241
1,91,ESSONNE,abstentions,abstentions,290506
1,91,ESSONNE,blancs_nuls,blancs_nuls,5520
1,92,HAUTS DE SEINE,COM,Communiste,36208
1,92,HAUTS DE SEINE,CPNT,Chasse Pêche Nature Traditions,0
1,92,HAUTS DE SEINE,DIV,Divers,10310
1,92,HAUTS DE SEINE,DVD,Divers droite,14519
1,92,HAUTS DE SEINE,DVG,Divers gauche,806
1,92,HAUTS DE SEINE,ECO,Ecologiste,3412
1,92,HAUTS DE SEINE,EXD,Extrême droite,2241
1,92,HAUTS DE SEINE,EXG,Extrême gauche,14228
1,92,HAUTS DE SEINE,FN,Front national,16232
1,92,HAUTS DE SEINE,MAJ,Majorité présidentielle,57414
1,92,HAUTS DE SEINE,MPF,Mouvement pour la France,2540
1,92,HAUTS DE SEINE,RDG,Radical de gauche,8928
1,92,HAUTS DE SEINE,REG,Régionaliste,0
1,92,HAUTS DE SEINE,SOC,Socialiste,109109
1,92,HAUTS DE SEINE,UDFD,UDF-Mouvement Démocrate,55697
1,92,HAUTS DE SEINE,UMP,Union pour un Mouvement Populaire,210943
1,92,HAUTS DE SEINE,VEC,Les Verts,18332
1,92,HAUTS DE SEINE,abstentions,abstentions,350276
1,92,HAUTS DE SEINE,blancs_nuls,blancs_nuls,8113
1,93,SEINE SAINT-DENIS,COM,Communiste,47525
1,93,SEINE SAINT-DENIS,CPNT,Chasse Pêche Nature Traditions,0
1,93,SEINE SAINT-DENIS,DIV,Divers,7715
1,93,SEINE SAINT-DENIS,DVD,Divers droite,26739
1,93,SEINE SAINT-DENIS,DVG,Divers gauche,9239
1,93,SEINE SAINT-DENIS,ECO,Ecologiste,3132
1,93,SEINE SAINT-DENIS,EXD,Extrême droite,2811
1,93,SEINE SAINT-DENIS,EXG,Extrême gauche,16752
1,93,SEINE SAINT-DENIS,FN,Front national,19105
1,93,SEINE SAINT-DENIS,MAJ,Majorité présidentielle,7797
1,93,SEINE SAINT-DENIS,MPF,Mouvement pour la France,2852
1,93,SEINE SAINT-DENIS,RDG,Radical de gauche,476
1,93,SEINE SAINT-DENIS,REG,Régionaliste,0
1,93,SEINE SAINT-DENIS,SOC,Socialiste,103314
1,93,SEINE SAINT-DENIS,UDFD,UDF-Mouvement Démocrate,11522
1,93,SEINE SAINT-DENIS,UMP,Union pour un Mouvement Populaire,105730
1,93,SEINE SAINT-DENIS,VEC,Les Verts,13135
1,93,SEINE SAINT-DENIS,abstentions,abstentions,329136
1,93,SEINE SAINT-DENIS,blancs_nuls,blancs_nuls,6601
1,94,VAL DE MARNE,COM,Communiste,39222
1,94,VAL DE MARNE,CPNT,Chasse Pêche Nature Traditions,0
1,94,VAL DE MARNE,DIV,Divers,4239
1,94,VAL DE MARNE,DVD,Divers droite,9168
1,94,VAL DE MARNE,DVG,Divers gauche,13289
1,94,VAL DE MARNE,ECO,Ecologiste,2271
1,94,VAL DE MARNE,EXD,Extrême droite,2325
1,94,VAL DE MARNE,EXG,Extrême gauche,15126
1,94,VAL DE MARNE,FN,Front national,16467
1,94,VAL DE MARNE,MAJ,Majorité présidentielle,0
1,94,VAL DE MARNE,MPF,Mouvement pour la France,3338
1,94,VAL DE MARNE,RDG,Radical de gauche,10588
1,94,VAL DE MARNE,REG,Régionaliste,0
1,94,VAL DE MARNE,SOC,Socialiste,91133
1,94,VAL DE MARNE,UDFD,UDF-Mouvement Démocrate,42538
1,94,VAL DE MARNE,UMP,Union pour un Mouvement Populaire,173235
1,94,VAL DE MARNE,VEC,Les Verts,16577
1,94,VAL DE MARNE,abstentions,abstentions,308422
1,94,VAL DE MARNE,blancs_nuls,blancs_nuls,5847
1,95,VAL D'OISE,COM,Communiste,13403
1,95,VAL D'OISE,CPNT,Chasse Pêche Nature Traditions,0
1,95,VAL D'OISE,DIV,Divers,4984
1,95,VAL D'OISE,DVD,Divers droite,4957
1,95,VAL D'OISE,DVG,Divers gauche,2750
1,95,VAL D'OISE,ECO,Ecologiste,4578
1,95,VAL D'OISE,EXD,Extrême droite,1925
1,95,VAL D'OISE,EXG,Extrême gauche,15426
1,95,VAL D'OISE,FN,Front national,17657
1,95,VAL D'OISE,MAJ,Majorité présidentielle,0
1,95,VAL D'OISE,MPF,Mouvement pour la France,4467
1,95,VAL D'OISE,RDG,Radical de gauche,0
1,95,VAL D'OISE,REG,Régionaliste,0
1,95,VAL D'OISE,SOC,Socialiste,99514
1,95,VAL D'OISE,UDFD,UDF-Mouvement Démocrate,32673
1,95,VAL D'OISE,UMP,Union pour un Mouvement Populaire,170722
1,95,VAL D'OISE,VEC,Les Verts,11257
1,95,VAL D'OISE,abstentions,abstentions,289590
1,95,VAL D'OISE,blancs_nuls,blancs_nuls,5490
1,971,GUADELOUPE,COM,Communiste,0
1,971,GUADELOUPE,CPNT,Chasse Pêche Nature Traditions,0
1,971,GUADELOUPE,DIV,Divers,9019
1,971,GUADELOUPE,DVD,Divers droite,12778
1,971,GUADELOUPE,DVG,Divers gauche,33721
1,971,GUADELOUPE,ECO,Ecologiste,0
1,971,GUADELOUPE,EXD,Extrême droite,0
1,971,GUADELOUPE,EXG,Extrême gauche,1108
1,971,GUADELOUPE,FN,Front national,0
1,971,GUADELOUPE,MAJ,Majorité présidentielle,258
1,971,GUADELOUPE,MPF,Mouvement pour la France,0
1,971,GUADELOUPE,RDG,Radical de gauche,0
1,971,GUADELOUPE,REG,Régionaliste,0
1,971,GUADELOUPE,SOC,Socialiste,14889
1,971,GUADELOUPE,UDFD,UDF-Mouvement Démocrate,1933
1,971,GUADELOUPE,UMP,Union pour un Mouvement Populaire,18069
1,971,GUADELOUPE,VEC,Les Verts,4126
1,971,GUADELOUPE,abstentions,abstentions,200074
1,971,GUADELOUPE,blancs_nuls,blancs_nuls,7770
1,972,MARTINIQUE,COM,Communiste,0
1,972,MARTINIQUE,CPNT,Chasse Pêche Nature Traditions,0
1,972,MARTINIQUE,DIV,Divers,784
1,972,MARTINIQUE,DVD,Divers droite,2352
1,972,MARTINIQUE,DVG,Divers gauche,32252
1,972,MARTINIQUE,ECO,Ecologiste,0
1,972,MARTINIQUE,EXD,Extrême droite,0
1,972,MARTINIQUE,EXG,Extrême gauche,972
1,972,MARTINIQUE,FN,Front national,0
1,972,MARTINIQUE,MAJ,Majorité présidentielle,0
1,972,MARTINIQUE,MPF,Mouvement pour la France,0
1,972,MARTINIQUE,RDG,Radical de gauche,0
1,972,MARTINIQUE,REG,Régionaliste,22525
1,972,MARTINIQUE,SOC,Socialiste,13050
1,972,MARTINIQUE,UDFD,UDF-Mouvement Démocrate,0
1,972,MARTINIQUE,UMP,Union pour un Mouvement Populaire,25998
1,972,MARTINIQUE,VEC,Les Verts,0
1,972,MARTINIQUE,abstentions,abstentions,184382
1,972,MARTINIQUE,blancs_nuls,blancs_nuls,5950
1,973,GUYANE,COM,Communiste,0
1,973,GUYANE,CPNT,Chasse Pêche Nature Traditions,0
1,973,GUYANE,DIV,Divers,363
1,973,GUYANE,DVD,Divers droite,0
1,973,GUYANE,DVG,Divers gauche,9054
1,973,GUYANE,ECO,Ecologiste,0
1,973,GUYANE,EXD,Extrême droite,0
1,973,GUYANE,EXG,Extrême gauche,0
1,973,GUYANE,FN,Front national,295
1,973,GUYANE,MAJ,Majorité présidentielle,0
1,973,GUYANE,MPF,Mouvement pour la France,0
1,973,GUYANE,RDG,Radical de gauche,0
1,973,GUYANE,REG,Régionaliste,2710
1,973,GUYANE,SOC,Socialiste,0
1,973,GUYANE,UDFD,UDF-Mouvement Démocrate,1054
1,973,GUYANE,UMP,Union pour un Mouvement Populaire,8084
1,973,GUYANE,VEC,Les Verts,1380
1,973,GUYANE,abstentions,abstentions,38819
1,973,GUYANE,blancs_nuls,blancs_nuls,1051
1,974,LA REUNION,COM,Communiste,0
1,974,LA REUNION,CPNT,Chasse Pêche Nature Traditions,0
1,974,LA REUNION,DIV,Divers,11136
1,974,LA REUNION,DVD,Divers droite,26981
1,974,LA REUNION,DVG,Divers gauche,67420
1,974,LA REUNION,ECO,Ecologiste,659
1,974,LA REUNION,EXD,Extrême droite,0
1,974,LA REUNION,EXG,Extrême gauche,2278
1,974,LA REUNION,FN,Front national,253
1,974,LA REUNION,MAJ,Majorité présidentielle,0
1,974,LA REUNION,MPF,Mouvement pour la France,0
1,974,LA REUNION,RDG,Radical de gauche,172
1,974,LA REUNION,REG,Régionaliste,527
1,974,LA REUNION,SOC,Socialiste,57103
1,974,LA REUNION,UDFD,UDF-Mouvement Démocrate,5656
1,974,LA REUNION,UMP,Union pour un Mouvement Populaire,70831
1,974,LA REUNION,VEC,Les Verts,4895
1,974,LA REUNION,abstentions,abstentions,252945
1,974,LA REUNION,blancs_nuls,blancs_nuls,12174
1,975,SAINT PIERRE ET MIQUELON,COM,Communiste,0
1,975,SAINT PIERRE ET MIQUELON,CPNT,Chasse Pêche Nature Traditions,0
1,975,SAINT PIERRE ET MIQUELON,DIV,Divers,0
1,975,SAINT PIERRE ET MIQUELON,DVD,Divers droite,206
1,975,SAINT PIERRE ET MIQUELON,DVG,Divers gauche,377
1,975,SAINT PIERRE ET MIQUELON,ECO,Ecologiste,0
1,975,SAINT PIERRE ET MIQUELON,EXD,Extrême droite,0
1,975,SAINT PIERRE ET MIQUELON,EXG,Extrême gauche,0
1,975,SAINT PIERRE ET MIQUELON,FN,Front national,0
1,975,SAINT PIERRE ET MIQUELON,MAJ,Majorité présidentielle,0
1,975,SAINT PIERRE ET MIQUELON,MPF,Mouvement pour la France,0
1,975,SAINT PIERRE ET MIQUELON,RDG,Radical de gauche,966
1,975,SAINT PIERRE ET MIQUELON,REG,Régionaliste,0
1,975,SAINT PIERRE ET MIQUELON,SOC,Socialiste,463
1,975,SAINT PIERRE ET MIQUELON,UDFD,UDF-Mouvement Démocrate,0
1,975,SAINT PIERRE ET MIQUELON,UMP,Union pour un Mouvement Populaire,1098
1,975,SAINT PIERRE ET MIQUELON,VEC,Les Verts,0
1,975,SAINT PIERRE ET MIQUELON,abstentions,abstentions,1691
1,975,SAINT PIERRE ET MIQUELON,blancs_nuls,blancs_nuls,123
1,976,MAYOTTE,COM,Communiste,0
1,976,MAYOTTE,CPNT,Chasse Pêche Nature Traditions,0
1,976,MAYOTTE,DIV,Divers,7715
1,976,MAYOTTE,DVD,Divers droite,2364
1,976,MAYOTTE,DVG,Divers gauche,6569
1,976,MAYOTTE,ECO,Ecologiste,0
1,976,MAYOTTE,EXD,Extrême droite,0
1,976,MAYOTTE,EXG,Extrême gauche,0
1,976,MAYOTTE,FN,Front national,201
1,976,MAYOTTE,MAJ,Majorité présidentielle,0
1,976,MAYOTTE,MPF,Mouvement pour la France,0
1,976,MAYOTTE,RDG,Radical de gauche,0
1,976,MAYOTTE,REG,Régionaliste,0
1,976,MAYOTTE,SOC,Socialiste,2185
1,976,MAYOTTE,UDFD,UDF-Mouvement Démocrate,2628
1,976,MAYOTTE,UMP,Union pour un Mouvement Populaire,8472
1,976,MAYOTTE,VEC,Les Verts,205
1,976,MAYOTTE,abstentions,abstentions,32934
1,976,MAYOTTE,blancs_nuls,blancs_nuls,1397
1,986,WALLIS-ET-FUTUNA,COM,Communiste,0
1,986,WALLIS-ET-FUTUNA,CPNT,Chasse Pêche Nature Traditions,0
1,986,WALLIS-ET-FUTUNA,DIV,Divers,0
1,986,WALLIS-ET-FUTUNA,DVD,Divers droite,1101
1,986,WALLIS-ET-FUTUNA,DVG,Divers gauche,0
1,986,WALLIS-ET-FUTUNA,ECO,Ecologiste,0
1,986,WALLIS-ET-FUTUNA,EXD,Extrême droite,0
1,986,WALLIS-ET-FUTUNA,EXG,Extrême gauche,0
1,986,WALLIS-ET-FUTUNA,FN,Front national,0
1,986,WALLIS-ET-FUTUNA,MAJ,Majorité présidentielle,0
1,986,WALLIS-ET-FUTUNA,MPF,Mouvement pour la France,0
1,986,WALLIS-ET-FUTUNA,RDG,Radical de gauche,0
1,986,WALLIS-ET-FUTUNA,REG,Régionaliste,0
1,986,WALLIS-ET-FUTUNA,SOC,Socialiste,2424
1,986,WALLIS-ET-FUTUNA,UDFD,UDF-Mouvement Démocrate,1634
1,986,WALLIS-ET-FUTUNA,UMP,Union pour un Mouvement Populaire,2625
1,986,WALLIS-ET-FUTUNA,VEC,Les Verts,0
1,986,WALLIS-ET-FUTUNA,abstentions,abstentions,3311
1,986,WALLIS-ET-FUTUNA,blancs_nuls,blancs_nuls,65
1,987,POLYNESIE FRANCAISE,COM,Communiste,0
1,987,POLYNESIE FRANCAISE,CPNT,Chasse Pêche Nature Traditions,0
1,987,POLYNESIE FRANCAISE,DIV,Divers,5477
1,987,POLYNESIE FRANCAISE,DVD,Divers droite,36319
1,987,POLYNESIE FRANCAISE,DVG,Divers gauche,651
1,987,POLYNESIE FRANCAISE,ECO,Ecologiste,0
1,987,POLYNESIE FRANCAISE,EXD,Extrême droite,0
1,987,POLYNESIE FRANCAISE,EXG,Extrême gauche,0
1,987,POLYNESIE FRANCAISE,FN,Front national,0
1,987,POLYNESIE FRANCAISE,MAJ,Majorité présidentielle,0
1,987,POLYNESIE FRANCAISE,MPF,Mouvement pour la France,0
1,987,POLYNESIE FRANCAISE,RDG,Radical de gauche,0
1,987,POLYNESIE FRANCAISE,REG,Régionaliste,34496
1,987,POLYNESIE FRANCAISE,SOC,Socialiste,0
1,987,POLYNESIE FRANCAISE,UDFD,UDF-Mouvement Démocrate,0
1,987,POLYNESIE FRANCAISE,UMP,Union pour un Mouvement Populaire,14352
1,987,POLYNESIE FRANCAISE,VEC,Les Verts,0
1,987,POLYNESIE FRANCAISE,abstentions,abstentions,75613
1,987,POLYNESIE FRANCAISE,blancs_nuls,blancs_nuls,821
1,988,NOUVELLE CALEDONIE,COM,Communiste,0
1,988,NOUVELLE CALEDONIE,CPNT,Chasse Pêche Nature Traditions,0
1,988,NOUVELLE CALEDONIE,DIV,Divers,233
1,988,NOUVELLE CALEDONIE,DVD,Divers droite,13952
1,988,NOUVELLE CALEDONIE,DVG,Divers gauche,0
1,988,NOUVELLE CALEDONIE,ECO,Ecologiste,0
1,988,NOUVELLE CALEDONIE,EXD,Extrême droite,0
1,988,NOUVELLE CALEDONIE,EXG,Extrême gauche,4431
1,988,NOUVELLE CALEDONIE,FN,Front national,4078
1,988,NOUVELLE CALEDONIE,MAJ,Majorité présidentielle,0
1,988,NOUVELLE CALEDONIE,MPF,Mouvement pour la France,0
1,988,NOUVELLE CALEDONIE,RDG,Radical de gauche,0
1,988,NOUVELLE CALEDONIE,REG,Régionaliste,17669
1,988,NOUVELLE CALEDONIE,SOC,Socialiste,0
1,988,NOUVELLE CALEDONIE,UDFD,UDF-Mouvement Démocrate,5316
1,988,NOUVELLE CALEDONIE,UMP,Union pour un Mouvement Populaire,30298
1,988,NOUVELLE CALEDONIE,VEC,Les Verts,0
1,988,NOUVELLE CALEDONIE,abstentions,abstentions,67690
1,988,NOUVELLE CALEDONIE,blancs_nuls,blancs_nuls,2115
2,01,AIN,COM,Communiste,0
2,01,AIN,CPNT,Chasse Pêche Nature Traditions,0
2,01,AIN,DIV,Divers,0
2,01,AIN,DVD,Divers droite,0.0
2,01,AIN,DVG,Divers gauche,0
2,01,AIN,ECO,Ecologiste,0
2,01,AIN,EXD,Extrême droite,0.0
2,01,AIN,EXG,Extrême gauche,0
2,01,AIN,FN,Front national,0.0
2,01,AIN,MAJ,Majorité présidentielle,0
2,01,AIN,MPF,Mouvement pour la France,0
2,01,AIN,RDG,Radical de gauche,0
2,01,AIN,REG,Régionaliste,0
2,01,AIN,SOC,Socialiste,41391
2,01,AIN,UDFD,UDF-Mouvement Démocrate,0
2,01,AIN,UMP,Union pour un Mouvement Populaire,54117
2,01,AIN,VEC,Les Verts,0
2,01,AIN,abstentions,abstentions,75489
2,01,AIN,blancs_nuls,blancs_nuls,2305
2,02,AISNE,COM,Communiste,0
2,02,AISNE,CPNT,Chasse Pêche Nature Traditions,0
2,02,AISNE,DIV,Divers,0
2,02,AISNE,DVD,Divers droite,0.0
2,02,AISNE,DVG,Divers gauche,49291
2,02,AISNE,ECO,Ecologiste,0
2,02,AISNE,EXD,Extrême droite,0.0
2,02,AISNE,EXG,Extrême gauche,0
2,02,AISNE,FN,Front national,0.0
2,02,AISNE,MAJ,Majorité présidentielle,0
2,02,AISNE,MPF,Mouvement pour la France,0
2,02,AISNE,RDG,Radical de gauche,0
2,02,AISNE,REG,Régionaliste,0
2,02,AISNE,SOC,Socialiste,45854
2,02,AISNE,UDFD,UDF-Mouvement Démocrate,0
2,02,AISNE,UMP,Union pour un Mouvement Populaire,86182
2,02,AISNE,VEC,Les Verts,0
2,02,AISNE,abstentions,abstentions,116965
2,02,AISNE,blancs_nuls,blancs_nuls,5543
2,03,ALLIER,COM,Communiste,0
2,03,ALLIER,CPNT,Chasse Pêche Nature Traditions,0
2,03,ALLIER,DIV,Divers,0
2,03,ALLIER,DVD,Divers droite,0.0
2,03,ALLIER,DVG,Divers gauche,20725
2,03,ALLIER,ECO,Ecologiste,0
